X,Y,SMEDBOEscolas_municipaisOBJECTID,SMEDBOEscolas_municipaiscod_SMA,SMEDBOEscolas_municipaisDESIGNACAO,SMEDBOEscolas_municipaisChave,SMEDBOEscolas_municipaiscod_INEP,SMEDBOEscolas_municipaisNome_Escola,SMEDBOEscolas_municipaisendereco,SMEDBOEscolas_municipaiscod_Bairro,SMEDBOEscolas_municipaisBairro,SMEDBOEscolas_municipaisCRE,SMEDBOEscolas_municipaiscod_atividade,SMEDBOEscolas_municipaistelefones,SMEDBOEscolas_municipaisflg_valida,SMEDBOEscolas_municipaisOBS,SMEDBOEscolas_municipaislink_cartela,SMEDBOEscolas_municipaisano_criacao,SMEDBOEscolas_municipaisflg_ativa,SMEDBOEscolas_municipaisData_Inc,SMEDBOEscolas_municipaisData_Atv_Conv,SMEDBOEscolas_municipaisData_Desatv_Conv,SMEDBOEscolas_municipaisData_Atv,SMEDBOEscolas_municipaisData_Desatv,SMEDBOEscolas_municipaisTP_status_RioUrbe,SMEDBOEscolas_municipaisCod_RioUrbe,SMEDBOEscolas_municipaiscod_conveniada,SMEDBOEscolas_municipaisGlobalID,SMEDBOEscolas_municipaisFlag_Escola_Amanha,SMEDBOEscolas_municipaisFlg_UPP,SMEDBOEscolas_municipaisFlg_Gestao,SMEDBOEscolas_municipaisLink_Foto,SMEDBOEscolas_municipaisFlg_saude_escola,SMEDBOEscolas_municipaisData_Inauguracao,SMEDBOEscolas_municipaisDesignacao_num,SMEDBOEscolas_municipaisNome_abrev,SMEDBOEscolas_municipaisCod_microarea,SMEDBODados_Unidades_escolaresOBJECTID,SMEDBODados_Unidades_escolaresCRE,SMEDBODados_Unidades_escolaresDESIGNACAO,SMEDBODados_Unidades_escolaresNome_Escola,SMEDBODados_Unidades_escolaresGlobalID,SMEDBODados_Unidades_escolaresTurmasCreche,SMEDBODados_Unidades_escolaresTurmasPreEscola,SMEDBODados_Unidades_escolaresTurmasCA,SMEDBODados_Unidades_escolaresTurmasPrimario,SMEDBODados_Unidades_escolaresTurmasGinasio,SMEDBODados_Unidades_escolaresTurmasCe,SMEDBODados_Unidades_escolaresTurmasProjetos,SMEDBODados_Unidades_escolaresTurmasPeja,SMEDBODados_Unidades_escolaresSalasAula,SMEDBODados_Unidades_escolaresTurmasEI,SMEDBODados_Unidades_escolaresDesigna
-43.558356398092791,-22.917491741567559,1023,011102,0918019,11102,33082456,Escola Municipal João Proença,"Rua Costa Nunes, S/Nº - Monteiro",144,Campo Grande,09,1,2413-5625,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11102&cmd=load,,1,2012-02-06T14:38:25.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{F7831E9D-10B0-4847-A045-FC8EF1E061BE},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918019.jpg,0,,918019,EM João Proença,9.19,929,09,0918019,Escola Municipal João Proença,{4A2EDD40-C2C1-4D7A-A416-9C3DDF75635D},0,0,0,7,19,1,0,0,12,0,0918019
-43.535676070219452,-22.909177164292554,1025,011109,0918026,11109,33083070,Escola Municipal Mafalda Teixeira de Alvarenga,"Rua José Francisco de S. Porto, S/Nº - Rio da Prata",144,Campo Grande,09,1,3394-5252,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11109&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{73794D19-3A0A-435D-8F45-409B889A29CC},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918026.jpg,0,,918026,EM Mafalda Teixeira de Alvarenga,9.16,936,09,0918026,Escola Municipal Mafalda Teixeira de Alvarenga,{00AA15C1-337C-401D-A73C-20231CCB244D},0,2,6,9,10,0,0,0,13,2,0918026
-43.541387169499956,-22.897826563157917,1026,011130,0918047,11130,33082677,Escola Municipal Belisário Pena,"Rua Regina, 70  ",145,Senador Vasconcelos,09,1,2413-5005,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11130&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{D457F4A8-039A-441D-825B-4945932D2627},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918047.jpg,1,,918047,EM Belisário Pena,9.15,957,09,0918047,Escola Municipal Belisário Pena,{78EF6763-6424-4F45-97DB-B8F9E1C0E32E},0,5,8,5,0,0,0,0,10,5,0918047
-43.540964552595554,-22.857223007678396,1027,011135,0918052,11135,33082707,Escola Municipal Casemiro de Abreu,"Estr. do Mendanha, 4.842 - Mendanha",144,Campo Grande,09,1,2413-7095,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11135&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{98EFF1B6-721E-4B8B-AF9E-94F000D99170},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918052.jpg,1,,918052,EM Casemiro de Abreu,9.1,962,09,0918052,Escola Municipal Casemiro de Abreu,{1FB0BB68-C167-47A3-A2EF-C599A3823829},0,2,11,6,0,2,0,0,11,2,0918052
-43.56037959897381,-22.884553395990451,1028,011137,0918054,11137,33082650,Escola Municipal Baltazar Lisboa,"Av. Mal. Dantas Barreto, 126",144,Campo Grande,09,1,2413-3055,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11137&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E80D228A-1F51-4A7C-9DAF-92CE3E9FFD44},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918054.jpg,0,2012-12-31T00:00:00.000Z,918054,EM Baltazar Lisboa,9.4,964,09,0918054,Escola Municipal Baltazar Lisboa,{BC0B4CC6-4584-40D2-B382-4781AB0AABB1},0,1,4,8,7,1,1,0,17,1,0918054
-43.563264818399048,-22.890667888743394,1029,011138,0918055,11138,33082740,Escola Municipal Charles Peguy,"Rua Aricuri, S/Nº",144,Campo Grande,09,1,2413-3385,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11138&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{A4CA2449-5792-4633-A758-34A5BA4A02F6},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918055.jpg,0,,918055,EM Charles Peguy,9.7,965,09,0918055,Escola Municipal Charles Peguy,{F9BD0603-6B32-4BF4-94C8-1DBDC20FB7AF},0,1,3,0,0,0,0,0,8,1,0918055
-43.558844052229816,-22.897401135246334,1030,011139,0918056,11139,33082642,Escola Municipal Augusto Vasconcelos,"Rua Barcelos Domingos, 191 Centro  ",144,Campo Grande,09,1,2413-3857,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11139&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{B7692B81-F8BE-450F-AB4C-2B62D873E05A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918056.jpg,0,,918056,EM Augusto Vasconcelos,9.8,966,09,0918056,Escola Municipal Augusto Vasconcelos,{59437E44-6052-48E5-B38E-506EDA67727B},0,1,4,2,0,1,0,0,5,1,0918056
-43.568860623306605,-22.897807319168297,1031,011142,0918059,11142,33082952,Escola Municipal Halfeld,"Av. André Vesalio, S/Nº",144,Campo Grande,09,1,2413-4750,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11142&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{8447427B-0CED-4D7F-8D71-D8C9DC2C749E},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918059.jpg,0,,918059,EM Halfeld,9.8,969,09,0918059,Escola Municipal Halfeld,{7947F9BF-2A47-46B1-9B28-4E159C38B4DC},0,3,7,3,0,0,0,0,7,3,0918059
-43.565861727783719,-22.881368029675649,1032,011143,0918060,11143,33083037,Escola Municipal Jorge de Lima,"Rua Oiticica, S/Nº - Amazonas",144,Campo Grande,09,1,2413-4005,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11143&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{0DAE3771-C003-4829-BD45-A4DFF87A2F7F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918060.jpg,0,,918060,EM Jorge de Lima,9.4,970,09,0918060,Escola Municipal Jorge de Lima,{BCBB32C8-1592-47BF-BF7C-B6726D0EAA4B},0,4,7,5,0,2,0,0,8,4,0918060
-43.576396108441045,-22.885085604974321,1033,011151,0918068,11151,33082685,Escola Municipal Benjamin Franklin,"Rua Argoim, S/Nº - Vila Nova",144,Campo Grande,09,1,2413-4395,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11151&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{A297F2F1-F5DE-4C6E-BE4F-D6F2D1352537},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918068.jpg,0,,918068,EM Benjamin Franklin,9.5,978,09,0918068,Escola Municipal Benjamin Franklin,{E2881E67-0B35-411A-9C6C-2AF1E9C67958},0,0,9,8,0,2,0,0,13,0,0918068
-43.583595020216869,-22.877671420806717,1034,011145,0918062,11145,33083053,Escola Municipal Luiz Edmundo,"Rua Felix Bernardelli, S/Nº - Vila Nova",144,Campo Grande,09,1,3394-6085,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11145&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E553B05F-18B1-4F85-95FD-B38FFAD41681},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918062.jpg,0,,918062,EM Luiz Edmundo,9.5,972,09,0918062,Escola Municipal Luiz Edmundo,{9C838A93-4ACC-465B-BBE6-D6DBCE3977D6},0,7,13,0,0,1,0,0,8,7,0918062
-43.552845533158134,-22.836339932374415,1035,011134,0918051,11134,33083240,Escola Municipal Professor Floriano de Brito,"Estr. Abílio Bastos, S/Nº Mendanha  ",144,Campo Grande,09,1,2412-5364,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11134&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{92302D51-7F09-4342-B11F-A0FEBF101F35},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918051.jpg,0,,918051,EM Prof° Floriano de Brito,9.3,961,09,0918051,Escola Municipal Professor Floriano de Brito,{4F85FD2C-0F42-43A3-9494-5E6C67EB3DE8},0,2,5,3,0,1,0,0,9,2,0918051
-43.601994067305782,-22.919706115657576,1036,017895,0918602,17895,33141185,Creche Municipal Vitória da Paz,RUA REALEZAS/N,146,Inhoaíba,09,2, ,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=17895&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{267123ED-043A-4380-ABBE-B84A9E529A47},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918602.jpg,1,,918602,CM Vitória da Paz,9.22,1021,09,0918602,Creche Municipal Vit¢ria da Paz,{DBF9BC15-754D-49B3-BC78-B52FBC1D43FE},6,0,0,0,0,0,0,0,2,6,0918602
-43.614372337981912,-22.87953531701514,1037,011156,0918073,11156,33083118,Escola Municipal Ministro Adauto Lúcio Cardoso,"Rua H, S/Nº Km 49 - Conjunto Campinho Santa Margarida",144,Campo Grande,09,1,3394-7230,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11156&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{A5A5DF67-3354-4B00-A8F3-B0BE2C820BC1},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918073.jpg,0,,918073,EM Ministro Adauto Lúcio Cardoso,9.6,983,09,0918073,Escola Municipal Ministro Adauto Lúcio Cardoso,{139961E7-19EE-45C5-B1BF-376E37ABEC9B},0,5,16,8,0,0,0,0,19,5,0918073
-43.616620573226982,-22.884916324724546,1038,011166,0918083,11166,33083223,Escola Municipal Professor Castro Rebello,"Estr. do Campinho, 6.500 - Rua Sete S/Nº, Conj. Campinho  ",144,Campo Grande,09,1,3394-3810,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11166&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{16D55B8A-B229-4D81-861C-CAD5F2B263E5},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918083.jpg,0,,918083,EM Prof° Castro Rebello,9.6,993,09,0918083,Escola Municipal Professor Castro Rebello,{8521896E-66EC-442C-ABBA-942FD37BA3D4},0,0,0,5,16,3,0,0,15,0,0918083
-43.532947555026794,-22.912351595878196,1039,018703,0918608,18703,33137013,Creche Municipal Jardim Monte Santo,RUA SANANDUVAS/N,144,Campo Grande,09,2, ,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18703&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{E23D74DB-73EC-4043-A20F-EE99AB166697},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918608.jpg,0,,918608,CM Jd. Monte Santo,9.16,1027,09,0918608,Creche Municipal Jardim Monte Santo,{E9A0374D-2320-4C15-B228-FAA0CBCCCEB5},5,1,0,0,0,0,0,0,2,6,0918608
-43.530910502991475,-22.913543719948002,1040,019397,0918614,19397,33154511,Creche Municipal Zélia Chauke Curi,RUA JUAREZ ANTUNESS/N,144,Campo Grande,09,2, ,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19397&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{543ED4B5-05CC-4A66-8EFF-1738243D807A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918614.jpg,0,,918614,CM Zélia Chauke Curi,9.16,1032,09,0918614,Creche Municipal Zélia Chauke Curi,{EDD24C80-FC10-4E84-8905-B447B55C0EC2},6,0,0,0,0,0,0,0,2,6,0918614
-43.56073974442667,-22.906254196537468,1041,011098,0918013,11098,33083479,Escola Municipal Venezuela,"Rua Amaral Costa, 37",144,Campo Grande,09,1,2413-3755,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11098&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{2AC65FB8-F17F-4A95-A1D5-A38FD719E9CD},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918013.jpg,0,,918013,EM Venezuela,9.18,925,09,0918013,Escola Municipal Venezuela,{B856AF17-34DB-4C4E-B92D-FD62A6B473E2},0,0,0,4,12,5,1,0,18,0,0918013
-43.609575464035061,-22.887158411739119,1043,011096,0918011,11096,33083266,Escola Municipal Professor Manoel Maurício,"Rua Marcorama, S/Nº - Santa Margarida",147,Cosmos,09,1,3394-5076,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11096&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{2D9BFE7D-BDD3-4466-AD34-37E1759820BC},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918011.jpg,1,,918011,EM Prof° Manoel Maurício,9.12,923,09,0918011,Escola Municipal Professor Manoel Maurício,{53BF8E91-5A14-4E57-89CE-5EF8DDE0D355},0,4,13,7,0,0,0,0,11,4,0918011
-43.542866797700604,-22.851959233808238,1044,011162,0918079,11162,33082766,Escola Municipal Constantino Magalhães,"Rua do Paulistano, S/Nº - Mendanha",144,Campo Grande,09,1,2412-5419,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11162&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{ADCFE5E8-05D1-4A89-B7F8-8F9C032C5E13},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918079.jpg,1,,918079,EM Constantino Magalhães,9.3,989,09,0918079,Escola Municipal Constantino Magalhães,{16D91F08-2DB5-46DA-841C-995482552680},0,4,11,4,0,1,0,0,10,4,0918079
-43.530580006531082,-22.876762140203617,1045,011127,0918044,11127,33082855,Escola Municipal Ernesto Nazareth,"Rua Bastos Tigre, S/Nº  ",143,Santíssimo,09,1,2413-4564,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11127&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{60E4C7F0-6A87-4AB6-83BD-D79C01D5D0E1},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0918044.jpg,1,,918044,EM Ernesto Nazareth,9.2,954,09,0918044,Escola Municipal Ernesto Nazareth,{DDBF34AD-208B-44A3-B301-64DD4B227F5B},0,2,12,7,0,2,0,0,12,2,0918044
-43.249878354746841,-22.902769672949294,1046,011856,0313002,11856,33072906,Escola Municipal José Veríssimo,"Rua Henrique Dias, 34  ",58,Rocha,03,1,2501-0931,N,A escola fica localizada bem na esquina da Av. Mal Rondon (onde está o n. 150),http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11856&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{B1F667DC-4B38-43BD-A9F9-D818C5B870B0},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0313002.jpg,1,,313002,EM José Veríssimo,3.2,65,03,0313002,Escola Municipal José Veríssimo,{479C5FCC-5BB1-4A7A-B075-D87B40BDD7F6},0,0,0,5,7,0,0,9,20,0,0313002
-43.377995344606518,-22.861625141924325,1047,011608,0515501,11608,33075050,CIEP Augusto Pinheiro de Carvalho,"Rua Xavier Curado, S/Nº  ",90,Marechal Hermes,05,3,2450-4211,N,O ciep esta no ponto vermelho,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11608&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{80B1B18B-FBE3-46E4-B131-26CC456CF5FF},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515501.jpg,0,,515501,CIEP Augusto Pinheiro de Carvalho,5.18,280,05,0515501,Ciep Augusto Pinheiro de Carvalho,{D5113A2A-6ED7-4D83-B420-FD7A79FC3D59},2,6,6,3,0,4,0,3,20,8,0515501
-43.337397263461483,-22.825423101835831,1048,011612,0625501,11612,33088063,CIEP Doutor Adão Pereira Nunes,"Av. Brasil, S/Nº  ",111,Acari,06,3,3361-2071,N,Pertence à 6ª CRE. Stda à frente Conj. Amarelinho-av. Brasil pxmo EM 06.25.608,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11612&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{3D57B1D6-61CE-4B60-8EE1-6E3FD90A0F47},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625501.jpg,1,,625501,CIEP Dr. Adão Pereira Nunes,6.3,375,06,0625501,Ciep Doutor Adão Pereira Nunes,{08B78CF4-E6A0-4FDD-A58B-AD99A29B654D},0,6,8,4,0,0,0,0,18,6,0625501
-43.354101391056112,-22.810605200550665,1049,011618,0625503,11618,33086494,CIEP Glauber Rocha,"Rua Frei Vicente, S/Nº  ",114,Pavuna,06,3,2407-0433,N,colocar o ponto no prédio principal: gde retângulo pouco abaixo à esquerda,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11618&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{10C77636-DA51-48EF-B080-6ECAB0051D88},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0625503.jpg,1,,625503,CIEP Glauber Rocha,6.1,377,06,0625503,Ciep Glauber Rocha,{D426DA77-BF79-4C70-B39E-CF55AB1DF2B8},6,6,4,2,0,0,0,0,19,12,0625503
-43.369296855023379,-22.933508580811132,1050,011648,0716049,11648,33078319,Escola Municipal Renato Leite,"Rua Carlos Pallut, 271  ",122,Taquara,07,1,2445-5685,N,O ponto azul está sobre a quadra da escola. O prédio escolar fica mais a direita,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11648&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{482E613C-78DF-4742-AE07-F174AFEA7376},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716049.jpg,0,,716049,EM Renato Leite,7.13,435,07,0716049,Escola Municipal Renato Leite,{832A6E63-6229-4ABE-81EF-AC1D37E2711D},0,4,8,8,8,2,1,0,19,4,0716049
-43.227993602966436,-22.929565327493865,1051,010849,0208005,10849,33067007,Escola Municipal Bombeiro Geraldo Dias,"Rua Francisco Graça, 81  ",33,Tijuca,02,1,2254-5996, , ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10849&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{6DEEF891-4355-442C-BCD0-1B220338E7C9},1,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0208005.jpg,0,,208005,EM Bombeiro Geraldo Dias,2.12,1664,02,0208005,Escola Municipal Bombeiro Geraldo Dias,{28702286-7F3B-4086-B7E0-66B1473FBFAC},0,3,4,0,0,0,0,0,7,3,0208005
-43.330928262915279,-22.834911462202598,1052,011609,0514501,11609,33073970,CIEP Dom Oscar Romero,"Estr. do Colégio, S/Nº  ",77,Colégio,05,3,3371-6920,N,O ciep fica onde está a Mendes Viana,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11609&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{768240F3-57BB-4DB6-BD23-2513F432CFEB},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0514501.jpg,1,,514501,CIEP Dom Oscar Romero,5.4,566,05,0514501,Ciep Dom Oscar Romero,{648BA19F-13BB-4425-B2CD-3EA914CD96D4},1,3,7,5,0,3,0,0,18,4,0514501
-43.326130893398805,-22.835995636489482,1053,010935,0514024,10935,33074321,Escola Municipal Almirante Newton Braga de Faria,"Av. Monsenhor Félix, 1.059  ",77,Colégio,05,1,3361-0089,N,está no ponto vermelho subindo a R.Hilton Gadret,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10935&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{56E54B47-F1D4-412D-9FDF-3A8F8E7361C9},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0514024.jpg,0,,514024,EM Almte. Newton Braga de Faria,5.2,553,05,0514024,Escola Municipal Almirante Newton Braga de Faria,{8E78B3F8-CCD8-4A2A-955A-09AAD90CC709},0,0,0,4,9,0,0,13,15,0,0514024
-43.252492168008693,-22.988834711120575,1054,010897,0227501,10897,33087601,CIEP Doutor Bento Rubião,"Estr. da Gávea, s/n  ",154,Rocinha,02,3,3322-3433, , ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10897&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{0444FCFF-6BC2-4CEF-B47F-98515A901A3B},1,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0227501.jpg,1,,227501,CIEP Dr. Bento Rubião,2.7,11,02,0227501,Ciep Doutor Bento Rubião,{DC4B739E-16A6-45F9-99EE-409CDF740A2E},0,4,22,0,0,0,0,0,27,4,0227501
-43.191587612272961,-22.915534955911266,1055,011546,0123002,11546,33087504,Escola Municipal Santa Catarina,"Rua Eduardo Santos, 38  ",14,Santa Teresa,01,1,2507-0800,N,é no predio mais a esquerda envolvido por arvores,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11546&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{0B41C7C2-D2FE-471B-9368-4AB3AF0009CD},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0123002.jpg,0,,123002,EM Stª Catarina,1.7,1586,01,0123002,Escola Municipal Santa Catarina,{52047F27-A9FC-45A6-828F-C6609D3FD048},0,0,3,6,6,0,0,0,11,0,0123002
-43.278468231849537,-22.965545937029621,1056,010867,0208023,10867,33067147,Escola Municipal Marc Ferrez,"Rua Jornalista Guima, S/Nº  ",34,Alto da Boa Vista,02,1,2492-5362, , ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10867&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{9387FF8D-1BFE-4677-B96E-950DD74C7C87},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0208023.jpg,1,,208023,EM Marc Ferrez,2.11,1681,02,0208023,Escola Municipal Marc Ferrez,{7234BC17-D9DB-4138-B0BC-242D44E5924B},0,0,0,5,10,0,0,0,12,0,0208023
-43.262798694356675,-22.872867571892289,1057,011487,0312006,11487,33069310,Escola Municipal Ministro Orosimbo Nonato,"Rua Darke de Matos, 152  ",50,Higienópolis,03,1,2590-0741,N,Não aparece o nome da escola (em laranja),http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11487&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{54D9FF3C-E4F1-40A8-8764-39A59D712F13},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0312006.jpg,1,,312006,EM Ministro Orosimbo Nonato,3.14,19,03,0312006,Escola Municipal Ministro Orosimbo Nonato,{9DCE236D-E837-4D3F-AEBB-56F3A32E4DB5},0,0,0,9,10,1,0,0,10,0,0312006
-43.296692983038021,-22.868716632947301,1058,010903,0312030,10903,33072957,Escola Municipal Marechal Estevão Leitão de Carvalho,"Av. Pastor Martin Luther King, 3.217  ",55,Engenho da Rainha,03,1,2595-5408,N,A localização está errada. O correto é no prédio onde tem uma parte branca atrás,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10903&cmd=load,,1,2012-02-06T14:38:26.000Z,,,2013-01-22T21:15:53.000Z,,0,,,{17119830-68D6-4B0A-BC34-D609C4D8392A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0312030.jpg,1,,312030,EM Mal. Estevão Leitão de Carvalho,3.16,42,03,0312030,Escola Municipal Marechal Estevão Leitão de Carvalho,{44C700E3-1896-4432-93F7-042B6D699644},0,0,0,7,12,2,0,0,9,0,0312030
